# OpenSignals Text File Format
# {"00:21:08:35:17:ED":{"sensor":["RAW","RAW"],"device name":"00:21:08:35:17:ED","column":["nSeq","I1","I2","O1","O2","A2","A6"],"sync interval":2,"time":"17:28:23","comments":"","device connection":"BTH00:21:08:35:17:ED","channels":[2,6],"date":"2024-06-17","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A6"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
8	0	0	0	0	518	1
9	0	0	0	0	506	1
10	0	0	0	0	499	1
11	0	0	0	0	489	1
12	0	0	0	0	485	1
13	0	0	0	0	487	1
14	0	0	0	0	489	1
15	0	0	0	0	495	1
0	0	0	0	0	503	1
1	0	0	0	0	512	1
2	0	0	0	0	519	1
3	0	0	0	0	519	1
4	0	0	0	0	515	1
5	0	0	0	0	508	1
6	0	0	0	0	505	1
7	0	0	0	0	503	1
8	0	0	0	0	502	1
9	0	0	0	0	507	1
10	0	0	0	0	516	1
11	0	0	0	0	527	1
12	0	0	0	0	531	1
13	0	0	0	0	533	1
14	0	0	0	0	535	1
15	0	0	0	0	537	1
0	0	0	0	0	540	1
1	0	0	0	0	542	1
2	0	0	0	0	542	1
3	0	0	0	0	544	1
4	0	0	0	0	545	1
5	0	0	0	0	543	1
6	0	0	0	0	538	1
7	0	0	0	0	534	1
8	0	0	0	0	528	1
9	0	0	0	0	521	1
10	0	0	0	0	512	1
11	0	0	0	0	504	1
12	0	0	0	0	495	1
13	0	0	0	0	488	1
14	0	0	0	0	481	1
15	0	0	0	0	477	1
0	0	0	0	0	476	1
1	0	0	0	0	480	1
2	0	0	0	0	487	1
3	0	0	0	0	496	1
4	0	0	0	0	505	1
5	0	0	0	0	512	1
6	0	0	0	0	516	1
7	0	0	0	0	518	1
8	0	0	0	0	524	1
9	0	0	0	0	531	1
10	0	0	0	0	535	1
11	0	0	0	0	533	1
12	0	0	0	0	531	1
13	0	0	0	0	528	1
14	0	0	0	0	530	1
15	0	0	0	0	533	1
0	0	0	0	0	536	1
1	0	0	0	0	536	1
2	0	0	0	0	538	1
3	0	0	0	0	540	1
4	0	0	0	0	539	1
5	0	0	0	0	538	1
6	0	0	0	0	531	1
7	0	0	0	0	523	1
8	0	0	0	0	520	1
9	0	0	0	0	516	1
10	0	0	0	0	513	1
11	0	0	0	0	515	1
12	0	0	0	0	521	1
13	0	0	0	0	529	1
14	0	0	0	0	533	1
15	0	0	0	0	537	1
0	0	0	0	0	543	1
1	0	0	0	0	548	1
2	0	0	0	0	558	2
3	0	0	0	0	563	1
4	0	0	0	0	566	1
5	0	0	0	0	573	1
6	0	0	0	0	578	1
7	0	0	0	0	581	1
8	0	0	0	0	580	1
9	0	0	0	0	579	1
10	0	0	0	0	578	2
11	0	0	0	0	577	1
12	0	0	0	0	576	1
13	0	0	0	0	575	1
14	0	0	0	0	576	1
15	0	0	0	0	576	1
0	0	0	0	0	576	1
1	0	0	0	0	574	1
2	0	0	0	0	569	1
3	0	0	0	0	562	1
4	0	0	0	0	558	1
5	0	0	0	0	555	1
6	0	0	0	0	552	1
7	0	0	0	0	550	1
8	0	0	0	0	549	1
9	0	0	0	0	549	1
10	0	0	0	0	553	1
11	0	0	0	0	561	1
12	0	0	0	0	569	1
13	0	0	0	0	574	1
14	0	0	0	0	578	1
15	0	0	0	0	573	1
0	0	0	0	0	568	1
1	0	0	0	0	566	1
2	0	0	0	0	569	2
3	0	0	0	0	576	1
4	0	0	0	0	580	1
5	0	0	0	0	580	1
6	0	0	0	0	576	1
7	0	0	0	0	567	1
8	0	0	0	0	555	1
9	0	0	0	0	542	1
10	0	0	0	0	529	1
11	0	0	0	0	519	1
12	0	0	0	0	509	1
13	0	0	0	0	498	1
14	0	0	0	0	484	1
15	0	0	0	0	474	1
0	0	0	0	0	468	0
1	0	0	0	0	467	0
2	0	0	0	0	472	1
3	0	0	0	0	484	1
4	0	0	0	0	497	1
5	0	0	0	0	508	1
6	0	0	0	0	518	1
7	0	0	0	0	524	1
8	0	0	0	0	526	1
9	0	0	0	0	526	1
10	0	0	0	0	525	1
11	0	0	0	0	525	1
12	0	0	0	0	526	1
13	0	0	0	0	528	1
14	0	0	0	0	527	1
15	0	0	0	0	523	1
0	0	0	0	0	517	1
1	0	0	0	0	507	1
2	0	0	0	0	499	1
3	0	0	0	0	490	1
4	0	0	0	0	488	1
5	0	0	0	0	489	1
6	0	0	0	0	496	1
7	0	0	0	0	499	1
8	0	0	0	0	498	1
9	0	0	0	0	496	1
10	0	0	0	0	497	1
11	0	0	0	0	498	1
12	0	0	0	0	497	1
13	0	0	0	0	496	1
14	0	0	0	0	499	1
15	0	0	0	0	503	1
0	0	0	0	0	507	1
1	0	0	0	0	510	1
2	0	0	0	0	513	1
3	0	0	0	0	512	1
4	0	0	0	0	511	1
5	0	0	0	0	510	1
6	0	0	0	0	507	1
7	0	0	0	0	501	1
8	0	0	0	0	495	1
9	0	0	0	0	489	1
10	0	0	0	0	481	1
11	0	0	0	0	473	1
12	0	0	0	0	469	1
13	0	0	0	0	468	0
14	0	0	0	0	473	1
15	0	0	0	0	485	1
0	0	0	0	0	500	1
1	0	0	0	0	515	1
2	0	0	0	0	529	1
3	0	0	0	0	538	1
4	0	0	0	0	544	1
5	0	0	0	0	545	1
6	0	0	0	0	545	1
7	0	0	0	0	544	1
8	0	0	0	0	541	1
9	0	0	0	0	540	1
10	0	0	0	0	537	1
11	0	0	0	0	527	1
12	0	0	0	0	522	1
13	0	0	0	0	524	1
14	0	0	0	0	528	1
15	0	0	0	0	531	1
0	0	0	0	0	532	1
1	0	0	0	0	533	1
2	0	0	0	0	533	1
3	0	0	0	0	534	1
4	0	0	0	0	535	1
5	0	0	0	0	538	1
6	0	0	0	0	541	1
7	0	0	0	0	543	1
8	0	0	0	0	544	1
9	0	0	0	0	546	1
10	0	0	0	0	546	1
11	0	0	0	0	544	1
12	0	0	0	0	544	1
13	0	0	0	0	543	1
14	0	0	0	0	543	1
15	0	0	0	0	543	1
0	0	0	0	0	541	1
1	0	0	0	0	538	1
2	0	0	0	0	537	1
3	0	0	0	0	541	1
4	0	0	0	0	545	1
5	0	0	0	0	550	1
6	0	0	0	0	553	1
7	0	0	0	0	556	1
8	0	0	0	0	557	1
9	0	0	0	0	558	1
10	0	0	0	0	562	1
11	0	0	0	0	566	1
12	0	0	0	0	567	1
13	0	0	0	0	561	1
14	0	0	0	0	552	1
15	0	0	0	0	545	1
0	0	0	0	0	539	1
1	0	0	0	0	536	1
2	0	0	0	0	535	1
3	0	0	0	0	534	1
4	0	0	0	0	527	1
5	0	0	0	0	521	1
6	0	0	0	0	516	1
7	0	0	0	0	511	1
8	0	0	0	0	506	1
9	0	0	0	0	502	1
10	0	0	0	0	502	1
11	0	0	0	0	503	1
12	0	0	0	0	502	1
13	0	0	0	0	500	1
14	0	0	0	0	497	1
15	0	0	0	0	496	1
0	0	0	0	0	494	1
1	0	0	0	0	496	1
2	0	0	0	0	498	1
3	0	0	0	0	501	1
